10/06/2019,11.1
11/06/2019,10.1
12/06/2019,11
13/06/2019,11.7
14/06/2019,12.8
15/06/2019,12.9
16/06/2019,13.2
17/06/2019,15
18/06/2019,13.6
19/06/2019,15.1
20/06/2019,13.6
21/06/2019,13.4
22/06/2019,13.9
23/06/2019,16.1
24/06/2019,18.1
25/06/2019,16.9
26/06/2019,14.9
27/06/2019,16.1
28/06/2019,17
29/06/2019,21.6
30/06/2019,17.1
01/07/2019,15.6
02/07/2019,13.5
03/07/2019,14.5
04/07/2019,15.7
05/07/2019,18.1
06/07/2019,15.8
07/07/2019,15.6
08/07/2019,15.4
09/07/2019,17.2
10/07/2019,18.6
11/07/2019,18.6
12/07/2019,17.9
13/07/2019,16.7
14/07/2019,16.3
15/07/2019,15.5
16/07/2019,17.3
17/07/2019,17.3
18/07/2019,17.4
19/07/2019,15.4
20/07/2019,17.5
21/07/2019,16.6
22/07/2019,20.8
23/07/2019,22.6
24/07/2019,23.2
25/07/2019,25.3
26/07/2019,20.8
27/07/2019,16.3
28/07/2019,16.8
29/07/2019,17.8
30/07/2019,16.9
31/07/2019,18.1
01/08/2019,18.6
02/08/2019,18
03/08/2019,18.4
04/08/2019,19.1
05/08/2019,18.8
06/08/2019,17.7
07/08/2019,17.2
08/08/2019,17.6
09/08/2019,19.6
10/08/2019,17.7
11/08/2019,15.8
12/08/2019,14.4
13/08/2019,14.2
14/08/2019,14
15/08/2019,16.6
16/08/2019,13.9
17/08/2019,16.8
18/08/2019,15.9
19/08/2019,15.4
20/08/2019,14.5
21/08/2019,15.6
22/08/2019,16.4
23/08/2019,19.1
24/08/2019,19
25/08/2019,21.8
26/08/2019,20
27/08/2019,20.2
28/08/2019,17.4
29/08/2019,14.8
30/08/2019,17.6
31/08/2019,16.6
01/09/2019,13.4
02/09/2019,13.6
03/09/2019,16.5
04/09/2019,15.4
05/09/2019,13
06/09/2019,13.6
07/09/2019,13.2
08/09/2019,10.9
09/09/2019,12.2
10/09/2019,13.1
11/09/2019,16.6
12/09/2019,16.5
13/09/2019,13.4
14/09/2019,13
15/09/2019,15.8
16/09/2019,15
17/09/2019,12.3
18/09/2019,11.4
19/09/2019,13.5
20/09/2019,14.2
21/09/2019,16.8
22/09/2019,16.7
23/09/2019,15.7
24/09/2019,16.1
25/09/2019,15.9
26/09/2019,16.1
27/09/2019,14.1
28/09/2019,14
29/09/2019,14.6
30/09/2019,12.5
01/10/2019,13.8
02/10/2019,7.9
03/10/2019,7.2
04/10/2019,10.7
05/10/2019,11.8
06/10/2019,13
07/10/2019,11.2
08/10/2019,12.6
09/10/2019,11.3
10/10/2019,11.1
11/10/2019,13.4
12/10/2019,11.7
13/10/2019,11.8
14/10/2019,10.4
15/10/2019,11.3
16/10/2019,11.4
17/10/2019,9.4
18/10/2019,9.8
19/10/2019,10.5
20/10/2019,8.2
21/10/2019,9.8
22/10/2019,8.8
23/10/2019,7.8
24/10/2019,9.6
25/10/2019,9.6
26/10/2019,9
27/10/2019,7.1
28/10/2019,4.5
29/10/2019,6.2
30/10/2019,6.9
31/10/2019,7.5
01/11/2019,10.1
02/11/2019,9.7
03/11/2019,8.3
04/11/2019,8.4
05/11/2019,8.8
06/11/2019,4.6
07/11/2019,6.5
08/11/2019,4.9
09/11/2019,2.3
10/11/2019,4.9
11/11/2019,5.5
12/11/2019,5.5
13/11/2019,4.9
14/11/2019,4.4
15/11/2019,5.9
16/11/2019,6.7
17/11/2019,5.7
18/11/2019,4.7
19/11/2019,2.1
20/11/2019,3.3
21/11/2019,4.6
22/11/2019,6.1
23/11/2019,7.7
24/11/2019,8.6
25/11/2019,9.4
26/11/2019,10.8
27/11/2019,8.8
28/11/2019,7.7
29/11/2019,2.8
30/11/2019,1.9
01/12/2019,2.4
02/12/2019,1.4
03/12/2019,3.7
04/12/2019,4.1
05/12/2019,5.8
06/12/2019,8
07/12/2019,9.1
08/12/2019,8.3
09/12/2019,6.6
10/12/2019,6.3
11/12/2019,4.7
12/12/2019,4.1
13/12/2019,5.6
14/12/2019,4.9
15/12/2019,4.8
16/12/2019,5.1
17/12/2019,3.6
18/12/2019,5.5
19/12/2019,6.7
20/12/2019,7.6
21/12/2019,6.2
22/12/2019,6.8
23/12/2019,7
24/12/2019,7.6
25/12/2019,5.4
26/12/2019,4.2
27/12/2019,6.1
28/12/2019,7.1
29/12/2019,7.8
30/12/2019,6.3
31/12/2019,5.2
